time,current,voltage
17.332800,0.000030,0.022525
17.342800,0.000030,0.022398
17.352800,0.000030,0.022272
17.362800,0.000030,0.022146
17.372800,0.000029,0.022022
17.382800,0.000029,0.021897
17.392800,0.000029,0.021774
17.402800,0.000029,0.021651
17.412800,0.000029,0.021529
17.422800,0.000029,0.021408
17.432800,0.000028,0.021288
17.442800,0.000028,0.021168
17.452800,0.000028,0.021048
17.462800,0.000028,0.020930
17.472800,0.000028,0.020812
17.482800,0.000028,0.020695
17.492800,0.000027,0.020578
17.502800,0.000027,0.020462
17.512800,0.000027,0.020347
17.522800,0.000027,0.020232
17.532800,0.000027,0.020118
17.542800,0.000027,0.020005
17.552800,0.000027,0.019892
17.562800,0.000026,0.019780
17.572800,0.000026,0.019669
17.582800,0.000026,0.019558
17.592800,0.000026,0.019448
17.602800,0.000026,0.019338
17.612800,0.000026,0.019229
17.622800,0.000025,0.019121
17.632800,0.000025,0.019013
17.642800,0.000025,0.018906
17.652800,0.000025,0.018799
17.662800,0.000025,0.018694
17.672800,0.000025,0.018588
17.682800,0.000025,0.018484
17.692800,0.000025,0.018379
17.702800,0.000024,0.018276
17.712800,0.000024,0.018173
17.722800,0.000024,0.018070
17.732800,0.000024,0.017969
17.742800,0.000024,0.017867
17.752800,0.000024,0.017767
17.762800,0.000024,0.017667
17.772800,0.000023,0.017567
17.782800,0.000023,0.017468
17.792800,0.000023,0.017370
17.802800,0.000023,0.017272
17.812800,0.000023,0.017175
17.822800,0.000023,0.017078
17.832800,0.000023,0.016982
17.842800,0.000023,0.016886
17.852800,0.000022,0.016791
17.862800,0.000022,0.016696
17.872800,0.000022,0.016602
17.882800,0.000022,0.016509
17.892800,0.000022,0.016416
17.902800,0.000022,0.016323
17.912800,0.000022,0.016231
17.922800,0.000022,0.016140
17.932800,0.000021,0.016049
17.942800,0.000021,0.015958
17.952800,0.000021,0.015869
17.962800,0.000021,0.015779
17.972800,0.000021,0.015690
17.982800,0.000021,0.015602
17.992800,0.000021,0.015514
18.002800,0.000021,0.015427
18.012800,0.000020,0.015340
18.022800,0.000020,0.015253
18.032800,0.000020,0.015167
18.042800,0.000020,0.015082
18.052800,0.000020,0.014997
18.062800,0.000020,0.014912
18.072800,0.000020,0.014828
18.082800,0.000020,0.014745
18.092800,0.000020,0.014662
18.102800,0.000019,0.014579
18.112800,0.000019,0.014497
18.122800,0.000019,0.014415
18.132800,0.000019,0.014334
18.142800,0.000019,0.014253
18.152800,0.000019,0.014173
18.162800,0.000019,0.014093
18.172800,0.000019,0.014014
18.182800,0.000019,0.013935
18.192800,0.000018,0.013856
18.202800,0.000018,0.013778
18.212800,0.000018,0.013701
18.222800,0.000018,0.013623
18.232800,0.000018,0.013547
18.242800,0.000018,0.013470
18.252800,0.000018,0.013395
18.262800,0.000018,0.013319
18.272800,0.000018,0.013244
18.282800,0.000018,0.013169
18.292800,0.000017,0.013095
18.302800,0.000017,0.013021
18.312800,0.000017,0.012948
18.322800,0.000017,0.012875
18.332800,0.000017,0.012803
18.342800,0.000017,0.012730
18.352800,0.000017,0.012659
18.362800,0.000017,0.012587
18.372800,0.000017,0.012516
18.382800,0.000017,0.012446
18.392800,0.000017,0.012376
18.402800,0.000016,0.012306
18.412800,0.000016,0.012237
18.422800,0.000016,0.012168
18.432800,0.000016,0.012099
18.442800,0.000016,0.012031
18.452800,0.000016,0.011963
18.462800,0.000016,0.011896
18.472800,0.000016,0.011829
18.482800,0.000016,0.011762
18.492800,0.000016,0.011696
18.502800,0.000016,0.011630
18.512800,0.000015,0.011565
18.522800,0.000015,0.011499
18.532800,0.000015,0.011435
18.542800,0.000015,0.011370
18.552800,0.000015,0.011306
18.562800,0.000015,0.011243
18.572800,0.000015,0.011179
18.582800,0.000015,0.011116
18.592800,0.000015,0.011054
18.602800,0.000015,0.010991
18.612800,0.000015,0.010929
18.622800,0.000014,0.010868
18.632800,0.000014,0.010807
18.642800,0.000014,0.010746
18.652800,0.000014,0.010685
18.662800,0.000014,0.010625
18.672800,0.000014,0.010565
18.682800,0.000014,0.010506
18.692800,0.000014,0.010446
18.702800,0.000014,0.010388
18.712800,0.000014,0.010329
18.722800,0.000014,0.010271
18.732800,0.000014,0.010213
18.742800,0.000014,0.010155
18.752800,0.000013,0.010098
18.762800,0.000013,0.010041
18.772800,0.000013,0.009985
18.782800,0.000013,0.009928
18.792800,0.000013,0.009873
18.802800,0.000013,0.009817
18.812800,0.000013,0.009762
18.822800,0.000013,0.009707
18.832800,0.000013,0.009652
18.842800,0.000013,0.009598
18.852800,0.000013,0.009543
18.862800,0.000013,0.009490
18.872800,0.000013,0.009436
18.882800,0.000013,0.009383
18.892800,0.000012,0.009330
18.902800,0.000012,0.009278
18.912800,0.000012,0.009225
18.922800,0.000012,0.009173
18.932800,0.000012,0.009122
18.942800,0.000012,0.009070
18.952800,0.000012,0.009019
18.962800,0.000012,0.008968
18.972800,0.000012,0.008918
18.982800,0.000012,0.008868
18.992800,0.000012,0.008818
19.002800,0.000012,0.008768
19.012800,0.000012,0.008719
19.022800,0.000012,0.008670
19.032800,0.000011,0.008621
19.042800,0.000011,0.008572
19.052800,0.000011,0.008524
19.062800,0.000011,0.008476
19.072800,0.000011,0.008428
19.082800,0.000011,0.008381
19.092800,0.000011,0.008333
19.102800,0.000011,0.008286
19.112800,0.000011,0.008240
19.122800,0.000011,0.008193
19.132800,0.000011,0.008147
19.142800,0.000011,0.008101
19.152800,0.000011,0.008056
19.162800,0.000011,0.008010
19.172800,0.000011,0.007965
19.182800,0.000011,0.007920
19.192800,0.000011,0.007876
19.202800,0.000010,0.007831
19.212800,0.000010,0.007787
19.222800,0.000010,0.007743
19.232800,0.000010,0.007700
19.242800,0.000010,0.007656
19.252800,0.000010,0.007613
19.262800,0.000010,0.007570
19.272800,0.000010,0.007528
19.282800,0.000010,0.007485
19.292800,0.000010,0.007443
19.302800,0.000010,0.007401
19.312800,0.000010,0.007359
19.322800,0.000010,0.007318
19.332800,0.000010,0.007277
19.342800,0.000010,0.007236
19.352800,0.000010,0.007195
19.362800,0.000010,0.007154
19.372800,0.000009,0.007114
19.382800,0.000009,0.007074
19.392800,0.000009,0.007034
19.402800,0.000009,0.006995
19.412800,0.000009,0.006955
19.422800,0.000009,0.006916
19.432800,0.000009,0.006877
19.442800,0.000009,0.006838
19.452800,0.000009,0.006800
19.462800,0.000009,0.006761
19.472800,0.000009,0.006723
19.482800,0.000009,0.006685
19.492800,0.000009,0.006648
19.502800,0.000009,0.006610
19.512800,0.000009,0.006573
19.522800,0.000009,0.006536
19.532800,0.000009,0.006499
19.542800,0.000009,0.006463
19.552800,0.000009,0.006426
19.562800,0.000009,0.006390
19.572800,0.000008,0.006354
19.582800,0.000008,0.006318
19.592800,0.000008,0.006283
19.602800,0.000008,0.006247
19.612800,0.000008,0.006212
19.622800,0.000008,0.006177
19.632800,0.000008,0.006142
19.642800,0.000008,0.006108
19.652800,0.000008,0.006073
19.662800,0.000008,0.006039
19.672800,0.000008,0.006005
19.682800,0.000008,0.005971
19.692800,0.000008,0.005937
19.702800,0.000008,0.005904
19.712800,0.000008,0.005871
19.722800,0.000008,0.005838
19.732800,0.000008,0.005805
19.742800,0.000008,0.005772
19.752800,0.000008,0.005740
19.762800,0.000008,0.005707
19.772800,0.000008,0.005675
19.782800,0.000008,0.005643
19.792800,0.000007,0.005611
19.802800,0.000007,0.005580
19.812800,0.000007,0.005548
19.822800,0.000007,0.005517
19.832800,0.000007,0.005486
19.842800,0.000007,0.005455
19.852800,0.000007,0.005424
19.862800,0.000007,0.005394
19.872800,0.000007,0.005363
19.882800,0.000007,0.005333
19.892800,0.000007,0.005303
19.902800,0.000007,0.005273
19.912800,0.000007,0.005243
19.922800,0.000007,0.005214
19.932800,0.000007,0.005185
19.942800,0.000007,0.005155
19.952800,0.000007,0.005126
19.962800,0.000007,0.005097
19.972800,0.000007,0.005069
19.982800,0.000007,0.005040
19.992800,0.000007,0.005012
20.000000,0.000007,0.004991
