time,current,voltage
9.382800,0.000282,399.859157
9.392800,0.000279,399.860345
9.402800,0.000277,399.861524
9.412800,0.000275,399.862692
9.422800,0.000272,399.863851
9.432800,0.000270,399.865000
9.442800,0.000268,399.866139
9.452800,0.000265,399.867269
9.462800,0.000263,399.868389
9.472800,0.000261,399.869500
9.482800,0.000259,399.870601
9.492800,0.000257,399.871693
9.502800,0.000254,399.872776
9.512800,0.000252,399.873849
9.522800,0.000250,399.874914
9.532800,0.000248,399.875970
9.542800,0.000246,399.877016
9.552800,0.000244,399.878054
9.562800,0.000242,399.879083
9.572800,0.000240,399.880103
9.582800,0.000238,399.881115
9.592800,0.000236,399.882119
9.602800,0.000234,399.883113
9.612800,0.000232,399.884100
9.622800,0.000230,399.885078
9.632800,0.000228,399.886048
9.642800,0.000226,399.887009
9.652800,0.000224,399.887963
9.662800,0.000222,399.888908
9.672800,0.000220,399.889846
9.682800,0.000218,399.890775
9.692800,0.000217,399.891697
9.702800,0.000215,399.892611
9.712800,0.000213,399.893517
9.722800,0.000211,399.894416
9.732800,0.000209,399.895307
9.742800,0.000208,399.896190
9.752800,0.000206,399.897066
9.762800,0.000204,399.897935
9.772800,0.000202,399.898796
9.782800,0.000201,399.899650
9.792800,0.000199,399.900497
9.802800,0.000197,399.901337
9.812800,0.000196,399.902169
9.822800,0.000194,399.902995
9.832800,0.000192,399.903814
9.842800,0.000191,399.904625
9.852800,0.000189,399.905430
9.862800,0.000188,399.906228
9.872800,0.000186,399.907019
9.882800,0.000184,399.907804
9.892800,0.000183,399.908582
9.902800,0.000181,399.909354
9.912800,0.000180,399.910119
9.922800,0.000178,399.910877
9.932800,0.000177,399.911629
9.942800,0.000175,399.912375
9.952800,0.000174,399.913114
9.962800,0.000172,399.913848
9.972800,0.000171,399.914575
9.982800,0.000169,399.915295
9.992800,0.000168,399.916010
10.000000,0.000167,399.916521
,,
